Date,Price,Open,High,Low,200EMA
05/03/2004,1.1932,1.1995,1.2001,1.1921,1.1958
4/30/2004,1.1982,1.1967,1.2014,1.192,1.1959
4/29/2004,1.1966,1.1848,1.1984,1.1803,1.1958
4/28/2004,1.184,1.1929,1.1956,1.1821,1.1958
4/27/2004,1.1928,1.1856,1.1947,1.1829,1.196
4/26/2004,1.1858,1.1808,1.1887,1.1762,1.196
4/23/2004,1.1846,1.1908,1.1946,1.1799,1.1961
4/22/2004,1.1911,1.1837,1.1915,1.1784,1.1962
4/21/2004,1.1845,1.1855,1.1919,1.1816,1.1963
4/20/2004,1.1859,1.2004,1.2012,1.1842,1.1964
4/19/2004,1.201,1.2012,1.2081,1.2003,1.1965
4/16/2004,1.2001,1.1978,1.205,1.1923,1.1964
4/15/2004,1.1984,1.1957,1.1996,1.1895,1.1964
4/14/2004,1.1963,1.1946,1.1976,1.1866,1.1964
4/13/2004,1.1945,1.2078,1.2083,1.1904,1.1964
04/12/2004,1.2081,1.2085,1.21,1.2051,1.1964
04/09/2004,1.2086,1.2083,1.2117,1.2064,1.1963
04/08/2004,1.2081,1.2173,1.2223,1.2059,1.1962
04/07/2004,1.2174,1.213,1.2199,1.205,1.196
04/06/2004,1.2113,1.2006,1.2134,1.1982,1.1958
04/05/2004,1.2014,1.2113,1.213,1.1982,1.1957
04/02/2004,1.2138,1.2365,1.2374,1.2102,1.1956
04/01/2004,1.2361,1.2315,1.2391,1.2252,1.1954
3/31/2004,1.2315,1.2166,1.2325,1.2165,1.195
3/30/2004,1.2168,1.2158,1.2231,1.2151,1.1946
3/29/2004,1.2159,1.2127,1.2172,1.205,1.1944
3/26/2004,1.2133,1.2136,1.2213,1.2072,1.1942
3/25/2004,1.2129,1.2131,1.2203,1.2097,1.194
3/24/2004,1.2129,1.2336,1.2369,1.2118,1.1938
3/23/2004,1.2329,1.2334,1.2371,1.2265,1.1936
3/22/2004,1.2336,1.2287,1.2403,1.2222,1.1932
3/19/2004,1.2272,1.2386,1.2408,1.2254,1.1928
3/18/2004,1.239,1.2235,1.2436,1.222,1.1925
3/17/2004,1.2237,1.2271,1.229,1.2178,1.192
3/16/2004,1.2265,1.2266,1.2374,1.2237,1.1917
3/15/2004,1.2269,1.2189,1.232,1.2188,1.1914
03/12/2004,1.2217,1.2355,1.2374,1.2172,1.191
03/11/2004,1.2358,1.2238,1.2358,1.2162,1.1907
03/10/2004,1.2241,1.2321,1.234,1.2195,1.1902
03/09/2004,1.2319,1.2406,1.2463,1.2274,1.1899
03/08/2004,1.2404,1.2387,1.2416,1.2336,1.1895
03/05/2004,1.2376,1.2198,1.2433,1.2174,1.189
03/04/2004,1.2197,1.2207,1.2245,1.2134,1.1885
03/03/2004,1.2208,1.222,1.2226,1.2059,1.1882
03/02/2004,1.2223,1.2465,1.247,1.2196,1.1878
03/01/2004,1.2445,1.2489,1.2544,1.2422,1.1875
2/27/2004,1.249,1.2438,1.251,1.2373,1.1869
2/26/2004,1.2435,1.2498,1.2517,1.2382,1.1863
2/25/2004,1.2496,1.2685,1.271,1.2475,1.1857
2/24/2004,1.2686,1.2557,1.2715,1.2522,1.1851
2/23/2004,1.2554,1.251,1.2596,1.2451,1.1842
2/20/2004,1.2532,1.2712,1.2766,1.2493,1.1835
2/19/2004,1.2713,1.2695,1.2739,1.2652,1.1828
2/18/2004,1.2677,1.2844,1.2929,1.2659,1.1819
2/17/2004,1.2837,1.2771,1.2879,1.2752,1.1811
2/16/2004,1.2776,1.2752,1.2792,1.2715,1.18
2/13/2004,1.274,1.2807,1.2895,1.2715,1.1791
02/12/2004,1.2802,1.2829,1.2847,1.2785,1.1781
02/11/2004,1.2831,1.2673,1.2838,1.2647,1.1771
02/10/2004,1.2695,1.2695,1.279,1.268,1.176
02/09/2004,1.2691,1.2612,1.2764,1.2604,1.1751
02/06/2004,1.2704,1.2551,1.2725,1.2511,1.1741
02/05/2004,1.254,1.2538,1.2639,1.2521,1.1732
02/04/2004,1.2534,1.2538,1.2563,1.2491,1.1723
02/03/2004,1.2532,1.2426,1.2601,1.2416,1.1715
02/02/2004,1.2429,1.2472,1.2488,1.239,1.1707
1/30/2004,1.2469,1.2415,1.2495,1.2349,1.17
1/29/2004,1.2413,1.2481,1.2529,1.2361,1.1692
1/28/2004,1.2481,1.2642,1.2664,1.2464,1.1685
1/27/2004,1.2641,1.2468,1.2654,1.2437,1.1677
1/26/2004,1.2474,1.2574,1.2614,1.2459,1.1667
1/23/2004,1.2588,1.2715,1.2778,1.2567,1.1659
1/22/2004,1.2712,1.2631,1.2754,1.2631,1.165
1/21/2004,1.2629,1.2578,1.2675,1.255,1.1639
1/20/2004,1.258,1.2355,1.2599,1.2342,1.1629
1/19/2004,1.2357,1.2361,1.2424,1.2332,1.1619
1/16/2004,1.2387,1.2576,1.2609,1.2351,1.1612
1/15/2004,1.2578,1.2647,1.2675,1.2561,1.1604
1/14/2004,1.2644,1.2773,1.2791,1.2628,1.1594
1/13/2004,1.2767,1.2755,1.2799,1.2713,1.1584
01/12/2004,1.2745,1.2847,1.2901,1.2736,1.1572
01/09/2004,1.2831,1.2759,1.2871,1.2701,1.156
01/08/2004,1.2763,1.2632,1.2782,1.2561,1.1547
01/07/2004,1.2639,1.2733,1.2745,1.2633,1.1535
01/06/2004,1.2731,1.2664,1.2814,1.2664,1.1524
01/05/2004,1.2662,1.2584,1.2697,1.2583,1.1512
01/02/2004,1.2587,1.2543,1.2632,1.2523,1.1501
01/01/2004,1.2538,1.255,1.2624,1.2475,1.149
12/31/2003,1.2588,1.2547,1.2649,1.2512,1.1479
12/30/2003,1.2551,1.2486,1.2565,1.2478,1.1468
12/29/2003,1.2484,1.2434,1.2513,1.2425,1.1457
12/26/2003,1.243,1.2455,1.2471,1.2425,1.1447
12/25/2003,1.245,1.2449,1.2464,1.2442,1.1437
12/24/2003,1.2454,1.2401,1.2473,1.2392,1.1427
12/23/2003,1.2388,1.2398,1.2429,1.2386,1.1416
12/22/2003,1.2391,1.2403,1.245,1.2349,1.1407
12/19/2003,1.2375,1.2423,1.2434,1.2341,1.1397
12/18/2003,1.2435,1.2411,1.2441,1.2357,1.1387
12/17/2003,1.2403,1.2324,1.2424,1.2293,1.1376
12/16/2003,1.2323,1.2308,1.2363,1.23,1.1366
12/15/2003,1.2302,1.2142,1.2325,1.213,1.1356
12/12/2003,1.2288,1.2221,1.2308,1.2208,1.1347
12/11/2003,1.2209,1.2222,1.2237,1.2111,1.1337
12/10/2003,1.2223,1.226,1.2268,1.2152,1.1329
12/09/2003,1.2263,1.2217,1.2277,1.2184,1.132
12/08/2003,1.2222,1.2172,1.2241,1.2151,1.131
12/05/2003,1.2164,1.2085,1.218,1.2063,1.1301
12/04/2003,1.209,1.2109,1.2159,1.2031,1.1292
12/03/2003,1.2104,1.2081,1.213,1.2063,1.1284
12/02/2003,1.2087,1.1974,1.2093,1.1942,1.1276
12/01/2003,1.1964,1.1978,1.2045,1.1938,1.1268
11/28/2003,1.1994,1.1908,1.2017,1.1898,1.1261
11/27/2003,1.1907,1.1938,1.1944,1.1887,1.1254
11/26/2003,1.1942,1.1785,1.1949,1.177,1.1247
11/25/2003,1.1786,1.1767,1.182,1.1753,1.124
11/24/2003,1.1768,1.1909,1.1918,1.1755,1.1235
11/21/2003,1.1913,1.1909,1.1942,1.1858,1.1229
11/20/2003,1.1913,1.1879,1.1972,1.1873,1.1222
11/19/2003,1.1885,1.197,1.198,1.1876,1.1215
11/18/2003,1.1961,1.1746,1.1962,1.1734,1.1209
11/17/2003,1.1748,1.1787,1.185,1.1726,1.1201
11/14/2003,1.178,1.1727,1.1804,1.1726,1.1196
11/13/2003,1.1728,1.1631,1.1739,1.1627,1.119
11/12/2003,1.1637,1.1515,1.1662,1.1505,1.1184
11/11/2003,1.1509,1.1473,1.1532,1.1446,1.118
11/10/2003,1.1484,1.1507,1.1538,1.1467,1.1176
11/07/2003,1.1535,1.1412,1.1545,1.1377,1.1173
11/06/2003,1.1412,1.1436,1.1466,1.1389,1.117
11/05/2003,1.144,1.1495,1.15,1.1412,1.1167
11/04/2003,1.1503,1.1462,1.1516,1.1426,1.1164
11/03/2003,1.1464,1.1581,1.1621,1.1429,1.1161
10/31/2003,1.1584,1.1628,1.1661,1.1563,1.1158
10/30/2003,1.1629,1.1662,1.1759,1.162,1.1154
10/29/2003,1.1665,1.1666,1.1723,1.1661,1.1149
10/28/2003,1.1665,1.1745,1.1751,1.1656,1.1144
10/27/2003,1.1747,1.1776,1.1786,1.1719,1.1139
10/24/2003,1.1783,1.1798,1.186,1.1762,1.1132
10/23/2003,1.1822,1.1797,1.1829,1.1793,1.1126
10/22/2003,1.1806,1.1671,1.183,1.1651,1.1119
10/21/2003,1.1671,1.1625,1.1702,1.1616,1.1112
10/20/2003,1.1631,1.1712,1.1716,1.1604,1.1106
10/17/2003,1.1684,1.1598,1.1687,1.1549,1.1101
10/16/2003,1.1595,1.1618,1.17,1.1566,1.1095
10/15/2003,1.1631,1.1738,1.1752,1.159,1.109
10/14/2003,1.1739,1.1714,1.177,1.1583,1.1085
10/13/2003,1.1709,1.181,1.1816,1.1652,1.1078
10/10/2003,1.1799,1.1746,1.1852,1.1702,1.1072
10/09/2003,1.1744,1.1821,1.1863,1.1687,1.1065
10/08/2003,1.1812,1.1772,1.1841,1.1768,1.1058
10/07/2003,1.1769,1.1719,1.1815,1.17,1.105
10/06/2003,1.1711,1.1574,1.1725,1.1533,1.1043
10/03/2003,1.1579,1.1684,1.1724,1.1552,1.1036
10/02/2003,1.1693,1.173,1.1771,1.1662,1.1031
10/01/2003,1.1716,1.1662,1.1733,1.1643,1.1024
9/30/2003,1.166,1.1596,1.1739,1.1573,1.1017
9/29/2003,1.1593,1.146,1.1604,1.1395,1.1011
9/26/2003,1.1474,1.1479,1.1503,1.1441,1.1005
9/25/2003,1.1487,1.1487,1.1537,1.1457,1.1
9/24/2003,1.1495,1.1435,1.1505,1.1427,1.0995
9/23/2003,1.1447,1.1465,1.1533,1.144,1.099
9/22/2003,1.1467,1.1448,1.1505,1.1414,1.0986
9/19/2003,1.1381,1.1244,1.1384,1.1238,1.0981
9/18/2003,1.1248,1.1286,1.1349,1.1229,1.0977
9/17/2003,1.1287,1.1172,1.1303,1.1138,1.0974
9/16/2003,1.1179,1.1285,1.132,1.1157,1.0971
9/15/2003,1.1288,1.1271,1.1313,1.1241,1.0969
09/12/2003,1.1291,1.1204,1.1327,1.1136,1.0966
09/11/2003,1.1209,1.1206,1.1277,1.1155,1.0962
09/10/2003,1.1212,1.1227,1.1239,1.1161,1.096
09/09/2003,1.1228,1.1069,1.1243,1.1053,1.0957
09/08/2003,1.1069,1.1098,1.1132,1.1048,1.0955
09/05/2003,1.1107,1.0941,1.114,1.0915,1.0953
09/04/2003,1.0945,1.084,1.0949,1.0808,1.0952
09/03/2003,1.0846,1.0806,1.0875,1.0763,1.0952
09/02/2003,1.081,1.0968,1.0968,1.0804,1.0953
09/01/2003,1.0968,1.0987,1.1018,1.0953,1.0954
8/29/2003,1.098,1.0884,1.1003,1.0872,1.0954
8/28/2003,1.0885,1.0874,1.0914,1.0809,1.0954
8/27/2003,1.088,1.0865,1.0936,1.0833,1.0955
8/26/2003,1.0856,1.0858,1.0912,1.0792,1.0956
8/25/2003,1.0864,1.0871,1.0922,1.0848,1.0957
8/22/2003,1.0887,1.0925,1.095,1.0836,1.0957
8/21/2003,1.0924,1.1119,1.1122,1.0892,1.0958
8/20/2003,1.1117,1.1142,1.1149,1.108,1.0959
8/19/2003,1.1144,1.1147,1.1152,1.1055,1.0957
8/18/2003,1.1149,1.1262,1.1271,1.1125,1.0955
8/15/2003,1.1259,1.1279,1.1291,1.1241,1.0953
8/14/2003,1.1284,1.1319,1.1343,1.1227,1.095
8/13/2003,1.1321,1.1277,1.1335,1.1219,1.0947
08/12/2003,1.128,1.1361,1.1376,1.1278,1.0943
08/11/2003,1.1364,1.1307,1.1385,1.1263,1.094
08/08/2003,1.1308,1.1377,1.1381,1.1287,1.0935
08/07/2003,1.1381,1.1335,1.142,1.1319,1.0931
08/06/2003,1.1335,1.1393,1.143,1.1325,1.0927
08/05/2003,1.1397,1.1355,1.1403,1.1307,1.0923
08/04/2003,1.1356,1.1278,1.1379,1.1261,1.0918
08/01/2003,1.1274,1.1229,1.128,1.1133,1.0914
7/31/2003,1.1231,1.1357,1.1365,1.1224,1.091
7/30/2003,1.1362,1.1442,1.1453,1.1337,1.0907
7/29/2003,1.1433,1.1488,1.1542,1.1431,1.0902
7/28/2003,1.1488,1.1494,1.1521,1.1452,1.0897
7/25/2003,1.1512,1.1472,1.1553,1.1443,1.0891
7/24/2003,1.1475,1.1484,1.1513,1.1423,1.0885
7/23/2003,1.1489,1.1329,1.1491,1.1316,1.0879
7/22/2003,1.1328,1.1345,1.1374,1.1307,1.0873
7/21/2003,1.1341,1.125,1.136,1.1245,1.0868
7/18/2003,1.127,1.1212,1.1309,1.1171,1.0863
7/17/2003,1.1208,1.1221,1.1252,1.1157,1.0859
7/16/2003,1.122,1.1178,1.1235,1.1112,1.0856
7/15/2003,1.1176,1.1281,1.134,1.1157,1.0852
7/14/2003,1.1281,1.129,1.1311,1.1243,1.0849
07/11/2003,1.1288,1.1381,1.1387,1.1273,1.0845
07/10/2003,1.1377,1.1355,1.1394,1.131,1.084
07/09/2003,1.1349,1.1316,1.1369,1.1306,1.0835
07/08/2003,1.1321,1.1316,1.1355,1.1255,1.083
07/07/2003,1.1317,1.1479,1.1483,1.1313,1.0825
07/04/2003,1.1493,1.1502,1.1502,1.1448,1.082
07/03/2003,1.1497,1.1531,1.1542,1.1432,1.0813
07/02/2003,1.1538,1.1563,1.1572,1.1505,1.0806
07/01/2003,1.1563,1.1526,1.1613,1.1508,1.0799
6/30/2003,1.1511,1.1429,1.1517,1.1397,1.0791
6/27/2003,1.1437,1.142,1.1472,1.14,1.0784
6/26/2003,1.1423,1.1532,1.1543,1.1414,1.0777
6/25/2003,1.1533,1.1515,1.1626,1.1495,1.0771
6/24/2003,1.1511,1.1555,1.1585,1.1477,1.0763
6/23/2003,1.1561,1.1578,1.1608,1.1506,1.0755
6/20/2003,1.161,1.1721,1.1735,1.1552,1.0747
6/19/2003,1.1721,1.1684,1.1742,1.1585,1.0739
6/18/2003,1.1694,1.1782,1.1804,1.1664,1.0729
6/17/2003,1.1785,1.1823,1.1869,1.1767,1.0719
6/16/2003,1.1826,1.1877,1.1934,1.182,1.0708
6/13/2003,1.1863,1.1764,1.188,1.1736,1.0697
06/12/2003,1.1767,1.1755,1.181,1.1703,1.0685
06/11/2003,1.1753,1.167,1.1785,1.1661,1.0675
06/10/2003,1.1673,1.1719,1.1743,1.1668,1.0664
06/09/2003,1.1714,1.1713,1.1791,1.1659,1.0654
06/06/2003,1.17,1.1842,1.1882,1.1685,1.0643
06/05/2003,1.1843,1.1643,1.1891,1.1628,1.0632
06/04/2003,1.1643,1.1735,1.1752,1.1636,1.062
06/03/2003,1.1729,1.176,1.1783,1.1687,1.061
06/02/2003,1.1765,1.1714,1.1771,1.1653,1.0599
5/30/2003,1.1787,1.1902,1.1918,1.1739,1.0587
5/29/2003,1.19,1.1754,1.1909,1.1692,1.0575
5/28/2003,1.1766,1.1816,1.185,1.1707,1.0562
5/27/2003,1.1812,1.1864,1.1934,1.1812,1.0549
5/26/2003,1.1875,1.1836,1.188,1.1801,1.0537
5/23/2003,1.1838,1.1696,1.184,1.1667,1.0523
5/22/2003,1.1697,1.1641,1.1732,1.1619,1.051
5/21/2003,1.1636,1.1712,1.1747,1.1633,1.0498
5/20/2003,1.1715,1.1643,1.1717,1.161,1.0487
5/19/2003,1.1655,1.1673,1.1741,1.1623,1.0474
5/16/2003,1.1592,1.1376,1.1595,1.137,1.0463
5/15/2003,1.1383,1.1479,1.1489,1.1377,1.0451
5/14/2003,1.1486,1.1536,1.1538,1.1467,1.0442
5/13/2003,1.1522,1.1562,1.1569,1.1463,1.0431
05/12/2003,1.1563,1.1532,1.1626,1.1524,1.042
05/09/2003,1.1487,1.148,1.1538,1.1437,1.0409
05/08/2003,1.148,1.1356,1.1512,1.1309,1.0398
05/07/2003,1.1357,1.1439,1.144,1.1329,1.0387
05/06/2003,1.1441,1.1291,1.1456,1.1277,1.0377
05/05/2003,1.1292,1.1228,1.1305,1.1205,1.0367
05/02/2003,1.1231,1.1239,1.1274,1.1189,1.0357
05/01/2003,1.1233,1.1183,1.129,1.1151,1.0349
4/30/2003,1.1183,1.1075,1.1189,1.1063,1.034
4/29/2003,1.1076,1.0987,1.1088,1.0933,1.0331
4/28/2003,1.0986,1.1037,1.1081,1.0977,1.0324
4/25/2003,1.1034,1.1033,1.1054,1.096,1.0317
4/24/2003,1.1033,1.0957,1.105,1.0945,1.031
4/23/2003,1.0964,1.0972,1.0985,1.092,1.0303
4/22/2003,1.0972,1.0864,1.1005,1.0848,1.0296
4/21/2003,1.0873,1.0896,1.0909,1.0821,1.0289
4/18/2003,1.0874,1.0885,1.09,1.0868,1.0283
4/17/2003,1.0873,1.0909,1.0966,1.0867,1.0277
4/16/2003,1.0912,1.0802,1.0922,1.0783,1.0271
4/15/2003,1.0797,1.0773,1.0822,1.0733,1.0265
4/14/2003,1.0773,1.0748,1.0813,1.0715,1.026
04/11/2003,1.0747,1.0789,1.0789,1.0692,1.0254
04/10/2003,1.0789,1.0772,1.0833,1.0758,1.025
04/09/2003,1.0774,1.0718,1.0785,1.0673,1.0244
04/08/2003,1.0713,1.069,1.0726,1.0642,1.0239
04/07/2003,1.0694,1.0668,1.0703,1.056,1.0234
04/04/2003,1.073,1.076,1.0768,1.0684,1.0229
04/03/2003,1.0757,1.077,1.0792,1.0683,1.0224
04/02/2003,1.0768,1.0913,1.0955,1.0751,1.0219
04/01/2003,1.0912,1.0923,1.0929,1.0865,1.0213
3/31/2003,1.0924,1.0798,1.0929,1.0781,1.0206
3/28/2003,1.0782,1.0696,1.0804,1.0668,1.0199
3/27/2003,1.0693,1.0692,1.0747,1.0674,1.0193
3/26/2003,1.0686,1.0654,1.0705,1.0621,1.0188
3/25/2003,1.065,1.0638,1.0724,1.0631,1.0183
3/24/2003,1.0638,1.0606,1.0677,1.0566,1.0179
3/21/2003,1.0534,1.0614,1.0619,1.0501,1.0174
3/20/2003,1.0623,1.056,1.0672,1.0533,1.017
3/19/2003,1.0558,1.0635,1.0656,1.0551,1.0166
3/18/2003,1.0633,1.062,1.0655,1.054,1.0162
3/17/2003,1.0628,1.0771,1.0846,1.0586,1.0157
3/14/2003,1.0741,1.0783,1.0823,1.069,1.0152
3/13/2003,1.0795,1.0995,1.0998,1.0791,1.0147
03/12/2003,1.1006,1.1042,1.1058,1.0979,1.014
03/11/2003,1.1044,1.1058,1.1086,1.1004,1.0131
03/10/2003,1.1055,1.1007,1.1069,1.1004,1.0122
03/07/2003,1.1008,1.0974,1.1069,1.0966,1.0113
03/06/2003,1.097,1.0958,1.1014,1.0926,1.0104
03/05/2003,1.0958,1.0889,1.1006,1.0883,1.0095
03/04/2003,1.0891,1.0894,1.0938,1.0876,1.0086
03/03/2003,1.0898,1.0777,1.0901,1.0767,1.0078
2/28/2003,1.0798,1.0745,1.081,1.0732,1.007
2/27/2003,1.0749,1.0781,1.0838,1.0734,1.0063
2/26/2003,1.0784,1.0759,1.0813,1.0728,1.0056
2/25/2003,1.0758,1.0795,1.0823,1.0741,1.0049
2/24/2003,1.0798,1.0727,1.0808,1.0708,1.0041
2/21/2003,1.0768,1.0818,1.085,1.0751,1.0034
2/20/2003,1.0816,1.0747,1.0837,1.0742,1.0026
2/19/2003,1.0745,1.0685,1.0768,1.0668,1.0019
2/18/2003,1.069,1.0726,1.0758,1.0677,1.0011
2/17/2003,1.0732,1.0764,1.0779,1.0675,1.0004
2/14/2003,1.0791,1.0828,1.0853,1.0761,0.9997
2/13/2003,1.0826,1.0707,1.086,1.0702,0.9989
02/12/2003,1.0722,1.0736,1.0772,1.0703,0.9981
02/11/2003,1.0736,1.0732,1.0765,1.0664,0.9973
02/10/2003,1.0737,1.0817,1.0832,1.0726,0.9966
02/07/2003,1.0825,1.0837,1.084,1.073,0.9958
02/06/2003,1.0824,1.0781,1.0866,1.0763,0.9949
02/05/2003,1.0787,1.0889,1.094,1.0737,0.994
02/04/2003,1.0882,1.0789,1.0911,1.0764,0.9932
02/03/2003,1.0779,1.0786,1.0793,1.0692,0.9922
1/31/2003,1.0769,1.0818,1.0836,1.0722,0.9914
1/30/2003,1.0823,1.084,1.0848,1.073,0.9905
1/29/2003,1.0836,1.0831,1.0902,1.0809,0.9896
1/28/2003,1.0822,1.0855,1.0857,1.078,0.9886
1/27/2003,1.0856,1.0838,1.0909,1.078,0.9877
1/24/2003,1.0821,1.0747,1.0857,1.0739,0.9867
1/23/2003,1.0758,1.0742,1.078,1.0705,0.9858
1/22/2003,1.0728,1.073,1.0745,1.068,0.9849
1/21/2003,1.0724,1.0675,1.0736,1.0629,0.984
1/20/2003,1.068,1.0656,1.0696,1.0633,0.9831
1/17/2003,1.0669,1.0614,1.068,1.0602,0.9822
1/16/2003,1.0619,1.0558,1.0629,1.0543,0.9814
1/15/2003,1.0551,1.0553,1.0595,1.0503,0.9806
1/14/2003,1.0552,1.0538,1.0601,1.0535,0.9798
1/13/2003,1.0542,1.058,1.0585,1.0525,0.9791
01/10/2003,1.0576,1.0487,1.0587,1.0472,0.9783
01/09/2003,1.0486,1.0495,1.0541,1.046,0.9775
01/08/2003,1.0497,1.0412,1.0537,1.036,0.9768
01/07/2003,1.0416,1.0463,1.0468,1.0394,0.9761
01/06/2003,1.0469,1.0417,1.0497,1.0414,0.9754
01/03/2003,1.0423,1.0359,1.0438,1.0336,0.9747
01/02/2003,1.0362,1.0492,1.0498,1.0334,0.974
01/01/2003,1.0492,1.0494,1.0502,1.0492,0.9734
12/31/2002,1.0501,1.049,1.0507,1.0454,0.9726
12/30/2002,1.0488,1.0427,1.0488,1.0402,0.9718
12/27/2002,1.0438,1.0376,1.0445,1.0359,0.9711
12/26/2002,1.0379,1.0312,1.0379,1.0312,0.9703
12/25/2002,1.0323,1.03,1.0327,1.027,0.9697
12/24/2002,1.03,1.0262,1.0327,1.0252,0.969
12/23/2002,1.0265,1.0273,1.0318,1.0215,0.9684
12/20/2002,1.0269,1.0276,1.0278,1.0242,0.9678
12/19/2002,1.0273,1.027,1.0292,1.0204,0.9672
12/18/2002,1.0267,1.0283,1.0288,1.0225,0.9666
12/17/2002,1.0287,1.0229,1.0335,1.0209,0.966
12/16/2002,1.0223,1.0236,1.025,1.0191,0.9654
12/13/2002,1.0234,1.0189,1.0261,1.0162,0.9648
12/12/2002,1.0187,1.0088,1.0198,1.0072,0.9642
12/11/2002,1.0084,1.0078,1.0103,1.0059,0.9637
12/10/2002,1.0086,1.0105,1.0141,1.0069,0.9632
12/09/2002,1.0107,1.0101,1.012,1.0067,0.9628
12/06/2002,1.0099,1.0008,1.0131,0.9995,0.9623
12/05/2002,1.0007,1.0009,1.0026,0.9969,0.9618
12/04/2002,1.0006,0.9966,1.0033,0.9964,0.9614
12/03/2002,0.9964,0.9976,1.0006,0.9948,0.961
12/02/2002,0.9969,0.9945,0.9985,0.9857,0.9607
11/29/2002,0.9946,0.9939,0.9958,0.9912,0.9603
11/28/2002,0.9944,0.9907,0.9963,0.9892,0.96
11/27/2002,0.9904,0.9938,0.9942,0.9873,0.9596
11/26/2002,0.9936,0.9922,0.9937,0.9893,0.9593
11/25/2002,0.9916,0.9968,0.9972,0.9891,0.959
11/22/2002,0.997,1.0023,1.004,0.9961,0.9586
11/21/2002,1.0021,1.0017,1.0045,0.9976,0.9583
11/20/2002,1.0013,1.004,1.0046,0.9989,0.9578
11/19/2002,1.0032,1.0088,1.0145,1.0009,0.9574
11/18/2002,1.0086,1.0091,1.0123,1.006,0.9569
11/15/2002,1.0095,1.0045,1.0101,1.0011,0.9564
11/14/2002,1.0045,1.0084,1.0103,1.0029,0.9559
11/13/2002,1.0081,1.013,1.0133,1.0044,0.9554
11/12/2002,1.0125,1.0111,1.014,1.0068,0.9549
11/11/2002,1.0105,1.0124,1.0172,1.0091,0.9543
11/08/2002,1.013,1.0095,1.0151,1.0074,0.9537
11/07/2002,1.0094,1.004,1.0102,0.9988,0.9531
11/06/2002,1.0025,1,1.005,0.9938,0.9525
11/05/2002,0.9998,0.998,1.0046,0.9965,0.952
11/04/2002,0.998,0.996,0.998,0.9925,0.9516
11/01/2002,0.9969,0.9909,1.0006,0.9886,0.9511
10/31/2002,0.9907,0.9839,0.9909,0.9831,0.9506
10/30/2002,0.9838,0.9828,0.9854,0.9814,0.9502
10/29/2002,0.9834,0.9844,0.9868,0.9802,0.9499
10/28/2002,0.9848,0.9764,0.9849,0.9723,0.9496
10/25/2002,0.9758,0.9777,0.9796,0.975,0.9492
10/24/2002,0.9779,0.9753,0.9786,0.9721,0.9489
10/23/2002,0.9756,0.9777,0.9799,0.9745,0.9486
10/22/2002,0.9781,0.9738,0.9806,0.9719,0.9484
10/21/2002,0.9734,0.9721,0.9768,0.9688,0.9481
10/18/2002,0.9719,0.9718,0.9743,0.9696,0.9478
10/17/2002,0.9707,0.9809,0.9815,0.9697,0.9476
10/16/2002,0.9808,0.9813,0.9836,0.9798,0.9473
10/15/2002,0.9818,0.9873,0.9887,0.9789,0.947
10/14/2002,0.9873,0.9879,0.9894,0.985,0.9467
10/11/2002,0.9876,0.9867,0.9885,0.9834,0.9463
10/10/2002,0.9863,0.9907,0.9929,0.9847,0.9458
10/09/2002,0.9896,0.9792,0.9914,0.9777,0.9454
10/08/2002,0.9787,0.9823,0.9845,0.9763,0.945
10/07/2002,0.9831,0.9789,0.9841,0.9778,0.9446
10/04/2002,0.9794,0.9878,0.989,0.9782,0.9443
10/03/2002,0.9884,0.9864,0.9911,0.9855,0.9439
10/02/2002,0.9867,0.983,0.9871,0.9808,0.9435
10/01/2002,0.983,0.987,0.9897,0.9824,0.943
9/30/2002,0.9868,0.981,0.9901,0.9801,0.9426
9/27/2002,0.9808,0.977,0.9813,0.9742,0.9422
9/26/2002,0.977,0.9768,0.9814,0.9729,0.9418
9/25/2002,0.9765,0.9823,0.9862,0.9755,0.9414
9/24/2002,0.9819,0.978,0.9839,0.9757,0.9411
9/23/2002,0.9782,0.981,0.9864,0.975,0.9407
9/20/2002,0.9824,0.9869,0.9878,0.9782,0.9403
9/19/2002,0.987,0.9772,0.9872,0.9759,0.9399
9/18/2002,0.9782,0.9738,0.9799,0.9658,0.9394
9/17/2002,0.9745,0.969,0.9749,0.9603,0.939
9/16/2002,0.9688,0.9702,0.9731,0.9659,0.9387
9/13/2002,0.9713,0.9814,0.9844,0.9705,0.9384
09/12/2002,0.9814,0.9764,0.9831,0.9739,0.938
09/11/2002,0.9759,0.9748,0.9776,0.9696,0.9376
09/10/2002,0.9751,0.9793,0.9839,0.9721,0.9372
09/09/2002,0.9797,0.9818,0.9835,0.9783,0.9368
09/06/2002,0.9811,0.991,0.9958,0.9806,0.9364
09/05/2002,0.9911,0.9923,0.9996,0.9887,0.9359
09/04/2002,0.9919,0.9968,0.9977,0.9905,0.9354
09/03/2002,0.9974,0.9835,0.9976,0.9829,0.9348
09/02/2002,0.9845,0.9815,0.9858,0.9795,0.9342
8/30/2002,0.982,0.9839,0.9865,0.9792,0.9337
8/29/2002,0.9846,0.9783,0.9889,0.977,0.9332
8/28/2002,0.9786,0.9818,0.9835,0.9784,0.9327
8/27/2002,0.9829,0.971,0.984,0.97,0.9322
8/26/2002,0.972,0.9723,0.9744,0.9683,0.9317
8/23/2002,0.9725,0.9694,0.9737,0.9666,0.9313
8/22/2002,0.9693,0.9801,0.9808,0.9672,0.9309
8/21/2002,0.9812,0.9786,0.9851,0.9754,0.9305
