Date,Price,Open,High,Low,200EMA
5/23/2022,0.961516244,0.953752607,0.957649406,0.958662015,1.007651341
5/20/2022,0.954325493,0.952684674,0.950458655,0.955885388,1.008115011
5/19/2022,0.952403213,0.943714034,0.952238544,0.948694637,1.008655609
5/18/2022,0.943717355,0.954749345,0.95052985,0.948196268,1.00922096
5/17/2022,0.954539079,0.942218927,0.950387459,0.947270725,1.009879287
5/16/2022,0.942222248,0.936452087,0.93835541,0.940222365,1.01043547
5/13/2022,0.938235297,0.933889047,0.933798894,0.935808241,1.01112103
05/12/2022,0.933821172,0.938231976,0.933442916,0.936520196,1.01185355
05/11/2022,0.937452146,0.942788492,0.943339099,0.941575081,1.012637795
05/10/2022,0.942578226,0.94328686,0.941630406,0.945490837,1.01339343
05/09/2022,0.943218986,0.943785229,0.943766272,0.943283774,1.014105141
05/06/2022,0.943646159,0.945565118,0.941986383,0.944351708,1.014817564
05/05/2022,0.945568439,0.964004768,0.96014125,0.94784029,1.015532855
05/04/2022,0.963865697,0.95531891,0.960354837,0.956882126,1.016236015
05/03/2022,0.955108644,0.954749345,0.955299953,0.958234841,1.01676235
05/02/2022,0.954610275,0.961441728,0.957435819,0.958377232,1.017381985
4/29/2022,0.96030592,0.952186305,0.958646144,0.956739735,1.018012856
4/28/2022,0.95211843,0.95916347,0.955513539,0.953963108,1.018592825
4/27/2022,0.958668422,0.960587381,0.957720602,0.960441904,1.01926091
4/26/2022,0.960377115,0.972477039,0.969895042,0.965354397,1.01986988
4/25/2022,0.972337969,0.98094931,0.976160251,0.974325037,1.020467797
4/22/2022,0.979243938,0.993123751,0.988619474,0.983295678,1.020951514
4/21/2022,0.992842289,0.995686791,0.992464034,0.997534789,1.021370685
4/20/2022,0.995547721,0.990703102,0.991111318,0.995398922,1.021657403
4/19/2022,0.990564032,0.992055817,0.988975451,0.99447338,1.021919812
4/18/2022,0.991418378,0.995117226,0.990684145,0.996253269,1.022234945
4/15/2022,0.994978156,0.995615595,0.991752078,0.999314678,1.022544659
4/14/2022,0.995476525,0.999104178,0.996593376,0.998246745,1.02282171
4/13/2022,0.999036303,0.990703102,0.994457509,0.993975011,1.023096536
04/12/2022,0.990635227,0.993123751,0.989829798,0.995541314,1.023338347
04/11/2022,0.992913485,0.993906902,0.99011458,0.995185336,1.023667022
04/08/2022,0.993055876,0.996327551,0.992179251,0.994615771,1.023976102
04/07/2022,0.996046089,0.995757986,0.993674358,0.99959946,1.024286858
04/06/2022,0.995690112,0.996754724,0.993816749,0.999101091,1.024570685
04/05/2022,0.995690112,0.999032982,0.997946092,1.000667394,1.024860942
04/04/2022,0.998893912,0.998961787,0.99588142,1.002518478,1.025154116
04/01/2022,0.998822716,1.000528089,0.996949354,1.002020109,1.025418038
3/31/2022,1.000317823,1.000243307,0.998586852,1.00344402,1.025685328
3/30/2022,1.000175432,0.997395484,0.99908522,1.001877718,1.025940278
3/29/2022,0.996829241,0.996968311,0.997447723,0.999528265,1.026199221
3/28/2022,0.996829241,1.004372649,0.999583589,1.000738589,1.026494396
3/25/2022,1.004233579,1.004728627,1.002075434,1.007288581,1.026792539
3/24/2022,1.003877601,1.005440582,1.001363478,1.007074994,1.027019262
3/23/2022,1.005301512,1.00964112,1.007343905,1.008356514,1.027251841
3/22/2022,1.009573245,1.002948738,1.005564016,1.004440758,1.027472448
3/21/2022,1.002596081,1.003803084,1.001007501,1.004867932,1.027652339
3/18/2022,1.003664014,1.001453631,1.000081958,1.003799998,1.027904161
3/17/2022,1.001243365,1.001524827,1.001149892,1.0021625,1.02814778
3/16/2022,1.00117217,0.993835706,0.997661309,0.998175549,1.028418177
3/15/2022,0.993554245,0.990987884,0.992392838,0.995897291,1.028692006
3/14/2022,0.990848814,0.993550924,0.991752078,0.995968487,1.029045149
03/11/2022,0.993411854,0.997039506,0.995027074,0.997819571,1.029429032
03/10/2022,0.996758045,1.003375911,0.999939567,1.001664131,1.029791014
03/09/2022,1.003592819,0.998178635,0.999583589,1.0021625,1.030123003
03/08/2022,0.998181956,0.998249831,0.996379789,1.001735327,1.030389638
03/07/2022,0.998110761,1.007006885,1.003926518,1.003159238,1.030713334
03/04/2022,1.006867814,1.015479156,1.011330856,1.010278794,1.031040998
03/03/2022,1.015482477,1.019750889,1.015887372,1.018466283,1.031283944
03/02/2022,1.019540623,1.013984049,1.015104221,1.015191287,1.031442753
03/01/2022,1.013702588,1.020818823,1.017240088,1.017327154,1.031562372
2/28/2022,1.020679752,1.019822085,1.01688411,1.018181501,1.031741868
2/25/2022,1.019683015,1.017757414,1.017382479,1.021954865,1.031853045
2/24/2022,1.017547148,1.029575876,1.02521399,1.015262483,1.031975357
2/23/2022,1.029436806,1.032423699,1.030268875,1.033986915,1.032120364
2/22/2022,1.032284628,1.03384761,1.029129746,1.034200501,1.032147334
2/21/2022,1.033423757,1.03320685,1.031550395,1.037617888,1.032145954
2/18/2022,1.032854193,1.034559565,1.031835177,1.036692346,1.032133112
2/17/2022,1.034562886,1.03256609,1.031550395,1.035482021,1.032125865
2/16/2022,1.032355824,1.029006312,1.028844964,1.033488546,1.032101372
2/15/2022,1.028796046,1.028223161,1.02649551,1.030498332,1.032098815
2/14/2022,1.028297677,1.030572614,1.026851488,1.031067897,1.032132009
02/11/2022,1.030718326,1.030287832,1.029485724,1.032491808,1.032170545
02/10/2022,1.030362348,1.028863921,1.031906373,1.033132568,1.03218514
02/09/2022,1.02872485,1.029433485,1.028061812,1.03341735,1.032203459
02/08/2022,1.02936561,1.029077507,1.026210728,1.031993439,1.03223842
02/07/2022,1.028867242,1.028579138,1.025356381,1.030783115,1.032267293
02/04/2022,1.028511264,1.033420436,1.029841701,1.031851048,1.032301464
02/03/2022,1.033210171,1.03192533,1.030767244,1.034200501,1.032339556
02/02/2022,1.03192865,1.027582401,1.027919421,1.032634199,1.032330807
02/01/2022,1.027870504,1.022669907,1.023718883,1.026796163,1.032334848
1/31/2022,1.022530837,1.01925252,1.018877586,1.023449972,1.032379716
1/28/2022,1.019611819,1.017971,1.01688411,1.021812474,1.0324787
1/27/2022,1.018259103,1.023951427,1.01944715,1.021385301,1.032608015
1/26/2022,1.023669966,1.025944903,1.023434101,1.027508119,1.032752225
1/25/2022,1.02616181,1.02551773,1.023006928,1.026938554,1.032843504
1/24/2022,1.025378659,1.030430223,1.026281923,1.027223337,1.032910657
1/21/2022,1.030291153,1.033562828,1.028987355,1.03469887,1.032986356
1/20/2022,1.033210171,1.034417174,1.033187893,1.037617888,1.033013443
1/19/2022,1.033993322,1.03320685,1.03226235,1.037689084,1.033011466
1/18/2022,1.033138975,1.036909019,1.033187893,1.036692346,1.033001598
1/17/2022,1.036769948,1.038902494,1.035252564,1.041248862,1.033000217
1/14/2022,1.038763424,1.041180752,1.038954733,1.04238799,1.032962331
1/13/2022,1.041041682,1.040682383,1.039381906,1.045734182,1.032904028
01/12/2022,1.0407569,1.036054672,1.036890062,1.040180928,1.032822243
01/11/2022,1.036057993,1.031854134,1.031336808,1.035909195,1.032742497
01/10/2022,1.031786259,1.032779676,1.02905855,1.033844524,1.032709176
01/07/2022,1.032498215,1.02872153,1.028560181,1.033488546,1.032718451
01/06/2022,1.028440068,1.030430223,1.025925946,1.030783115,1.032720665
01/05/2022,1.030291153,1.028863921,1.028702572,1.033061372,1.032763686
