Date,Price,Open,High,Low,Change %,200EMA,20EMA
11/03/2010,1.4145,1.4038,1.4177,1.3991,0.75%,1.334,1.3879
11/02/2010,1.404,1.3897,1.4061,1.3881,1.07%,1.3331,1.3851
11/01/2010,1.3891,1.3963,1.4013,1.3862,-0.42%,1.3324,1.3831
10/29/2010,1.395,1.3927,1.3954,1.3806,0.13%,1.3319,1.3825
10/28/2010,1.3932,1.3761,1.3946,1.3757,1.18%,1.3312,1.3812
10/27/2010,1.3769,1.3859,1.3878,1.3733,-0.66%,1.3306,1.3799
10/26/2010,1.3861,1.3966,1.3984,1.3825,-0.75%,1.3301,1.3802
10/25/2010,1.3966,1.3958,1.4083,1.3935,0.10%,1.3296,1.3796
10/22/2010,1.3952,1.3924,1.3976,1.3858,0.23%,1.3289,1.3778
10/21/2010,1.392,1.396,1.4051,1.387,-0.34%,1.3282,1.376
10/20/2010,1.3967,1.3731,1.3994,1.3699,1.69%,1.3276,1.3743
10/19/2010,1.3735,1.3951,1.4006,1.3714,-1.53%,1.3269,1.3719
10/18/2010,1.3948,1.3977,1.4,1.3832,-0.22%,1.3264,1.3718
10/15/2010,1.3979,1.4078,1.416,1.3938,-0.72%,1.3257,1.3694
10/14/2010,1.4081,1.3958,1.4124,1.3955,0.85%,1.325,1.3664
10/13/2010,1.3963,1.3915,1.4002,1.391,0.27%,1.3242,1.362
10/12/2010,1.3925,1.3874,1.3933,1.3773,0.37%,1.3235,1.3583
10/11/2010,1.3874,1.3994,1.4013,1.3866,-0.49%,1.3228,1.3548
10/08/2010,1.3943,1.3921,1.3986,1.3836,0.11%,1.3221,1.3513
10/07/2010,1.3927,1.3929,1.4028,1.3855,-0.07%,1.3214,1.3468
10/06/2010,1.3937,1.3836,1.3948,1.3798,0.74%,1.3207,1.342
10/05/2010,1.3834,1.3679,1.3861,1.3636,1.11%,1.3199,1.3365
10/04/2010,1.3682,1.3792,1.3793,1.3666,-0.80%,1.3193,1.3316
10/01/2010,1.3792,1.3632,1.3796,1.362,1.17%,1.3188,1.3277
09/30/2010,1.3633,1.3626,1.3686,1.3561,0.03%,1.3182,1.3223
09/29/2010,1.3629,1.3579,1.3648,1.3565,0.35%,1.3178,1.318
09/28/2010,1.3582,1.3445,1.3598,1.3382,0.93%,1.3173,1.3133
09/27/2010,1.3457,1.3482,1.3509,1.3426,-0.25%,1.3169,1.3085
09/24/2010,1.3491,1.3315,1.3498,1.3287,1.34%,1.3166,1.3046
09/23/2010,1.3312,1.3394,1.3415,1.3304,-0.66%,1.3163,1.2999
09/22/2010,1.34,1.3253,1.3441,1.3246,1.12%,1.3161,1.2966
09/21/2010,1.3252,1.3062,1.3282,1.3056,1.42%,1.3159,1.2921
09/20/2010,1.3066,1.3053,1.3121,1.3026,0.14%,1.3158,1.2886
09/17/2010,1.3048,1.3081,1.3162,1.3019,-0.21%,1.3159,1.2867
09/16/2010,1.3076,1.3012,1.3119,1.2976,0.55%,1.316,1.2848
09/15/2010,1.3005,1.2993,1.3037,1.2954,0.07%,1.3161,1.2824
09/14/2010,1.2996,1.2878,1.3034,1.2827,0.90%,1.3162,1.2805
09/13/2010,1.288,1.2708,1.2894,1.2703,1.58%,1.3164,1.2785
09/10/2010,1.268,1.2699,1.275,1.2645,-0.11%,1.3167,1.2775
09/09/2010,1.2694,1.2721,1.2767,1.2662,-0.23%,1.3172,1.2785
09/08/2010,1.2723,1.2686,1.2766,1.2661,0.32%,1.3177,1.2794
09/07/2010,1.2683,1.2873,1.2877,1.2676,-1.48%,1.3181,1.2802
09/06/2010,1.2873,1.2889,1.292,1.2865,-0.18%,1.3186,1.2814
09/03/2010,1.2896,1.2829,1.29,1.281,0.55%,1.3189,1.2808
09/02/2010,1.2826,1.2799,1.2849,1.2776,0.11%,1.3192,1.2799
09/01/2010,1.2812,1.2686,1.2856,1.2662,0.99%,1.3196,1.2796
08/31/2010,1.2687,1.2664,1.2744,1.2624,0.18%,1.32,1.2794
08/30/2010,1.2664,1.2766,1.277,1.2658,-0.79%,1.3205,1.2806
08/27/2010,1.2765,1.2716,1.2781,1.2679,0.35%,1.321,1.282
08/26/2010,1.272,1.266,1.2765,1.2649,0.49%,1.3215,1.2826
08/25/2010,1.2658,1.2631,1.2726,1.2604,0.26%,1.322,1.2837
08/24/2010,1.2625,1.265,1.2719,1.2585,-0.26%,1.3225,1.2856
08/23/2010,1.2658,1.2704,1.2731,1.2645,-0.39%,1.3231,1.2881
08/20/2010,1.2708,1.2821,1.2835,1.2664,-0.88%,1.3237,1.2904
08/19/2010,1.2821,1.2855,1.2903,1.2771,-0.28%,1.3243,1.2925
08/18/2010,1.2857,1.2881,1.2925,1.2823,-0.19%,1.3247,1.2936
08/17/2010,1.2881,1.2824,1.2917,1.2804,0.43%,1.3251,1.2944
08/16/2010,1.2826,1.2761,1.2874,1.2736,0.58%,1.3254,1.2951
08/13/2010,1.2752,1.283,1.2909,1.275,-0.56%,1.3259,1.2964
08/12/2010,1.2824,1.2846,1.2933,1.278,-0.07%,1.3264,1.2986
08/11/2010,1.2833,1.3176,1.3191,1.2829,-2.62%,1.3268,1.3003
08/10/2010,1.3178,1.3222,1.3235,1.3072,-0.43%,1.3273,1.3021
08/09/2010,1.3235,1.3292,1.331,1.3216,-0.38%,1.3274,1.3005
08/06/2010,1.3285,1.3185,1.3336,1.3158,0.70%,1.3274,1.298
08/05/2010,1.3192,1.3153,1.3235,1.3118,0.24%,1.3274,1.2948
08/04/2010,1.316,1.3229,1.3241,1.3132,-0.51%,1.3275,1.2923
08/03/2010,1.3228,1.3181,1.3263,1.3145,0.35%,1.3276,1.2898
08/02/2010,1.3182,1.3062,1.3197,1.3053,1.03%,1.3276,1.2863
07/30/2010,1.3048,1.3081,1.3096,1.2981,-0.24%,1.3277,1.2829
07/29/2010,1.3079,1.299,1.3108,1.298,0.66%,1.328,1.2806
07/28/2010,1.2993,1.3002,1.3042,1.2965,-0.02%,1.3282,1.2778
07/27/2010,1.2995,1.299,1.3047,1.2951,0.00%,1.3284,1.2755
07/26/2010,1.2995,1.29,1.3005,1.2875,0.68%,1.3287,1.273
07/23/2010,1.2907,1.2887,1.297,1.2794,0.12%,1.329,1.2702
07/22/2010,1.2891,1.2753,1.2932,1.2738,1.05%,1.3294,1.268
07/21/2010,1.2757,1.2881,1.2914,1.2731,-1.00%,1.3298,1.2658
07/20/2010,1.2886,1.2948,1.303,1.284,-0.42%,1.3304,1.2647
07/19/2010,1.294,1.2893,1.2992,1.2868,0.05%,1.3308,1.2622
07/16/2010,1.2933,1.293,1.301,1.2891,-0.05%,1.3312,1.2589
07/15/2010,1.2939,1.2741,1.2956,1.2708,1.55%,1.3315,1.2552
07/14/2010,1.2741,1.2723,1.2779,1.2681,0.10%,1.3319,1.2512
07/13/2010,1.2728,1.259,1.2739,1.2522,1.10%,1.3325,1.2488
07/12/2010,1.259,1.2639,1.2647,1.2548,-0.37%,1.3331,1.2462
07/09/2010,1.2637,1.2698,1.2725,1.2608,-0.45%,1.3338,1.2449
07/08/2010,1.2694,1.2633,1.2712,1.262,0.47%,1.3345,1.2429
07/07/2010,1.2635,1.2628,1.2666,1.2553,0.09%,1.3352,1.2401
07/06/2010,1.2624,1.2538,1.2664,1.2479,0.67%,1.3359,1.2377
07/05/2010,1.254,1.2557,1.2565,1.2508,-0.18%,1.3367,1.2351
07/02/2010,1.2563,1.2517,1.2616,1.2483,0.35%,1.3375,1.2331
07/01/2010,1.2519,1.2235,1.254,1.2193,2.31%,1.3383,1.2306
06/30/2010,1.2236,1.2185,1.2306,1.2166,0.44%,1.3392,1.2284
06/29/2010,1.2182,1.2277,1.2293,1.2152,-0.79%,1.3403,1.2289
06/28/2010,1.2279,1.2372,1.2399,1.2264,-0.79%,1.3416,1.23
06/25/2010,1.2377,1.233,1.2398,1.2253,0.35%,1.3427,1.2302
06/24/2010,1.2334,1.2317,1.2388,1.226,0.15%,1.3438,1.2295
06/23/2010,1.2315,1.2264,1.2346,1.2209,0.38%,1.3449,1.229
06/22/2010,1.2268,1.2322,1.2355,1.225,-0.32%,1.346,1.2288
06/21/2010,1.2308,1.2439,1.2469,1.2303,-0.64%,1.3472,1.229
06/18/2010,1.2387,1.2384,1.2419,1.2354,0.06%,1.3484,1.2288
06/17/2010,1.238,1.2299,1.2414,1.2243,0.58%,1.3495,1.2278
06/16/2010,1.2308,1.2322,1.2357,1.2256,-0.13%,1.3506,1.2267
06/15/2010,1.2324,1.2213,1.235,1.2164,0.87%,1.3518,1.2262
06/14/2010,1.2218,1.2125,1.23,1.2115,0.87%,1.353,1.2256
06/11/2010,1.2113,1.2109,1.2155,1.2046,0.03%,1.3543,1.226
06/10/2010,1.2109,1.1981,1.2143,1.1955,1.03%,1.3558,1.2275
06/09/2010,1.1986,1.197,1.2076,1.1923,0.09%,1.3572,1.2293
06/08/2010,1.1975,1.1919,1.2011,1.1901,0.50%,1.3588,1.2325
06/07/2010,1.1915,1.1946,1.1992,1.1876,-0.51%,1.3604,1.2362
06/04/2010,1.1976,1.2165,1.2218,1.1956,-1.49%,1.3621,1.2409
06/03/2010,1.2157,1.2247,1.2327,1.2151,-0.77%,1.3638,1.2455
06/02/2010,1.2251,1.2207,1.2277,1.2174,0.20%,1.3653,1.2486
06/01/2010,1.2227,1.2305,1.2355,1.2111,-0.64%,1.3667,1.2511
05/31/2010,1.2306,1.2273,1.2334,1.2264,0.29%,1.3681,1.2541
05/28/2010,1.227,1.2363,1.2455,1.2266,-0.80%,1.3695,1.2565
05/27/2010,1.2369,1.2157,1.2395,1.2153,1.65%,1.3709,1.2596
05/26/2010,1.2168,1.2373,1.2376,1.2164,-1.59%,1.3723,1.262
05/25/2010,1.2365,1.2344,1.2372,1.2172,0.10%,1.3739,1.2668
05/24/2010,1.2353,1.2546,1.2561,1.2344,-1.75%,1.3752,1.27
05/21/2010,1.2573,1.2468,1.2675,1.2461,0.84%,1.3766,1.2736
05/20/2010,1.2468,1.2429,1.2601,1.2298,0.31%,1.3778,1.2754
05/19/2010,1.2429,1.2183,1.2434,1.2144,2.02%,1.3792,1.2784
05/18/2010,1.2183,1.2395,1.2447,1.2163,-1.71%,1.3805,1.2821
05/17/2010,1.2395,1.2351,1.2416,1.2235,0.26%,1.3822,1.2888
05/14/2010,1.2363,1.2524,1.2578,1.2355,-1.33%,1.3836,1.294
05/13/2010,1.253,1.2631,1.2686,1.2518,-0.73%,1.3851,1.3001
05/12/2010,1.2622,1.2639,1.274,1.2603,-0.26%,1.3864,1.305
05/11/2010,1.2655,1.2791,1.2804,1.2652,-0.99%,1.3876,1.3095
05/10/2010,1.2782,1.2933,1.3094,1.2758,0.16%,1.3889,1.3142
05/07/2010,1.2762,1.2633,1.28,1.2588,0.84%,1.39,1.318
05/06/2010,1.2656,1.2824,1.2856,1.2521,-1.23%,1.3911,1.3224
05/05/2010,1.2814,1.2968,1.2998,1.2789,-1.29%,1.3924,1.3283
05/04/2010,1.2982,1.3192,1.3215,1.2976,-1.61%,1.3935,1.3333
05/03/2010,1.3194,1.3342,1.3342,1.3154,-0.78%,1.3945,1.337
04/30/2010,1.3298,1.3245,1.3345,1.3226,0.55%,1.3952,1.3388
04/29/2010,1.3225,1.3204,1.3281,1.3183,0.08%,1.3959,1.3398
04/28/2010,1.3214,1.3156,1.3271,1.3115,0.37%,1.3966,1.3416
04/27/2010,1.3165,1.3396,1.3415,1.3159,-1.73%,1.3974,1.3437
04/26/2010,1.3397,1.3346,1.3398,1.3289,0.08%,1.3982,1.3466
04/23/2010,1.3386,1.3286,1.3403,1.3202,0.70%,1.3988,1.3473
04/22/2010,1.3293,1.3385,1.3422,1.3258,-0.70%,1.3994,1.3482
04/21/2010,1.3387,1.3437,1.3448,1.3357,-0.38%,1.4001,1.3502
04/20/2010,1.3438,1.349,1.3524,1.3427,-0.35%,1.4007,1.3514
04/19/2010,1.3485,1.3478,1.3498,1.3413,-0.10%,1.4013,1.3522
04/16/2010,1.3499,1.358,1.3584,1.3473,-0.60%,1.4018,1.3526
04/15/2010,1.358,1.3653,1.3668,1.3518,-0.53%,1.4023,1.3529
04/14/2010,1.3653,1.3617,1.3679,1.3596,0.34%,1.4028,1.3524
04/13/2010,1.3607,1.3584,1.3627,1.3545,0.15%,1.4031,1.351
04/12/2010,1.3586,1.3622,1.3693,1.3563,0.64%,1.4036,1.35
04/09/2010,1.3499,1.336,1.3503,1.3341,1.04%,1.404,1.3491
04/08/2010,1.336,1.3337,1.3368,1.328,0.15%,1.4046,1.349
04/07/2010,1.334,1.3396,1.3409,1.3323,-0.44%,1.4053,1.3504
04/06/2010,1.3399,1.3483,1.3497,1.3354,-0.65%,1.406,1.3521
04/05/2010,1.3486,1.3491,1.3541,1.3461,-0.13%,1.4066,1.3534
04/02/2010,1.3504,1.3584,1.3593,1.3474,-0.57%,1.4072,1.3539
04/01/2010,1.3582,1.351,1.3592,1.3457,0.52%,1.4078,1.3543
03/31/2010,1.3512,1.3415,1.355,1.3384,0.74%,1.4083,1.3538
03/30/2010,1.3413,1.3479,1.354,1.3394,-0.48%,1.4089,1.3541
03/29/2010,1.3478,1.3488,1.3508,1.3418,0.48%,1.4095,1.3555
03/26/2010,1.3413,1.328,1.3428,1.3268,1.01%,1.4102,1.3563
03/25/2010,1.3279,1.3316,1.3386,1.3266,-0.26%,1.4108,1.3579
03/24/2010,1.3314,1.3495,1.3502,1.3304,-1.38%,1.4117,1.361
03/23/2010,1.35,1.3563,1.3571,1.3474,-0.41%,1.4125,1.3641
03/22/2010,1.3556,1.3525,1.3569,1.3462,0.16%,1.4131,1.3656
03/19/2010,1.3534,1.3607,1.3629,1.3502,-0.54%,1.4137,1.3667
03/18/2010,1.3607,1.3732,1.3743,1.3583,-0.95%,1.4143,1.3681
03/17/2010,1.3738,1.377,1.3818,1.3725,-0.25%,1.4148,1.3688
03/16/2010,1.3772,1.3677,1.3786,1.3657,0.70%,1.4153,1.3683
03/15/2010,1.3676,1.3777,1.3779,1.3639,-0.63%,1.4156,1.3674
03/12/2010,1.3763,1.3678,1.3798,1.3668,0.61%,1.4161,1.3673
03/11/2010,1.3679,1.3656,1.3689,1.3618,0.14%,1.4165,1.3664
03/10/2010,1.366,1.36,1.368,1.3543,0.43%,1.417,1.3662
03/09/2010,1.3601,1.363,1.3636,1.3535,-0.21%,1.4175,1.3663
03/08/2010,1.363,1.3632,1.3706,1.3607,0.06%,1.4181,1.3669
03/05/2010,1.3622,1.3581,1.363,1.3527,0.31%,1.4186,1.3673
03/04/2010,1.358,1.3695,1.3714,1.355,-0.88%,1.4192,1.3679
03/03/2010,1.37,1.3616,1.3738,1.3592,0.70%,1.4198,1.3689
03/02/2010,1.3605,1.3557,1.3623,1.3433,0.32%,1.4203,1.3688
03/01/2010,1.3561,1.3624,1.3657,1.3458,-0.48%,1.4209,1.3697
02/26/2010,1.3626,1.3548,1.3685,1.3531,0.52%,1.4216,1.3711
02/25/2010,1.3556,1.3536,1.3572,1.3451,0.18%,1.4222,1.372
02/24/2010,1.3531,1.351,1.3627,1.3501,0.19%,1.4228,1.3737
02/23/2010,1.3506,1.3592,1.3693,1.3495,-0.68%,1.4235,1.3759
02/22/2010,1.3598,1.3636,1.3653,1.3571,-0.12%,1.4243,1.3786
02/19/2010,1.3615,1.3529,1.3619,1.3443,-0.01%,1.4249,1.3805
02/18/2010,1.3617,1.3606,1.3656,1.3539,0.08%,1.4256,1.3825
02/17/2010,1.3606,1.3765,1.379,1.3585,-1.18%,1.4262,1.3847
02/16/2010,1.3769,1.3596,1.3779,1.3588,1.25%,1.4269,1.3873
02/15/2010,1.3599,1.3614,1.3636,1.3579,-0.14%,1.4274,1.3884
02/12/2010,1.3618,1.3694,1.3699,1.3532,-0.47%,1.428,1.3914
02/11/2010,1.3682,1.3732,1.3802,1.3594,-0.33%,1.4287,1.3945
02/10/2010,1.3727,1.3792,1.3816,1.3676,-0.46%,1.4293,1.3973
02/09/2010,1.379,1.3651,1.384,1.3642,1.00%,1.4299,1.3998
02/08/2010,1.3653,1.3664,1.3714,1.362,-0.08%,1.4304,1.402
02/05/2010,1.3664,1.3729,1.3748,1.3586,-0.52%,1.4311,1.4059
02/04/2010,1.3736,1.389,1.3905,1.3727,-1.17%,1.4317,1.4101
02/03/2010,1.3899,1.3963,1.4026,1.3889,-0.46%,1.4323,1.4139
02/02/2010,1.3963,1.3931,1.3977,1.3887,0.24%,1.4327,1.4164
02/01/2010,1.3929,1.3864,1.3939,1.3851,0.47%,1.4331,1.4185
01/29/2010,1.3864,1.3973,1.399,1.3861,-0.71%,1.4335,1.4212
01/28/2010,1.3963,1.4021,1.4053,1.3936,-0.40%,1.434,1.4249
01/27/2010,1.4019,1.4075,1.4098,1.3994,-0.40%,1.4343,1.4279
01/26/2010,1.4076,1.415,1.4181,1.4042,-0.54%,1.4347,1.4307
01/25/2010,1.4152,1.4161,1.4199,1.4128,0.10%,1.4349,1.4331
01/22/2010,1.4138,1.408,1.4182,1.4065,0.33%,1.4351,1.435
01/21/2010,1.4091,1.4106,1.4144,1.4026,-0.07%,1.4354,1.4372
01/20/2010,1.4101,1.4291,1.4297,1.4078,-1.40%,1.4356,1.4402
01/19/2010,1.4301,1.4385,1.4415,1.4251,-0.59%,1.4359,1.4433
01/18/2010,1.4386,1.434,1.4403,1.4334,0.01%,1.4359,1.4447
01/15/2010,1.4385,1.4504,1.4514,1.4338,-0.81%,1.4359,1.4454
01/14/2010,1.4503,1.451,1.4556,1.4446,-0.06%,1.4359,1.4461
01/13/2010,1.4512,1.4484,1.4584,1.4456,0.12%,1.4357,1.4456
01/12/2010,1.4495,1.4514,1.4548,1.4453,-0.13%,1.4356,1.445
01/11/2010,1.4514,1.4432,1.4558,1.4407,0.70%,1.4354,1.4446
01/08/2010,1.4413,1.432,1.444,1.4263,0.66%,1.4353,1.4439
01/07/2010,1.4318,1.4407,1.4447,1.4295,-0.66%,1.4352,1.4441
01/06/2010,1.4413,1.4364,1.4436,1.4282,0.31%,1.4352,1.4454
01/05/2010,1.4369,1.4409,1.4484,1.4346,-0.31%,1.4352,1.4459
01/04/2010,1.4413,1.4325,1.4457,1.4257,0.61%,1.4352,1.4468
01/01/2010,1.4326,1.4328,1.433,1.4322,0.06%,1.4351,1.4474
12/31/2009,1.4318,1.4339,1.4442,1.4306,-0.12%,1.4351,1.4489
12/30/2009,1.4335,1.4352,1.4364,1.4274,-0.13%,1.4352,1.4507
12/29/2009,1.4354,1.4377,1.446,1.4332,-0.20%,1.4352,1.4526
12/28/2009,1.4383,1.4376,1.4415,1.4354,-0.10%,1.4352,1.4544
12/25/2009,1.4397,1.4376,1.4436,1.4363,0.15%,1.4352,1.4561
12/24/2009,1.4375,1.4335,1.4419,1.4322,0.34%,1.4351,1.4578
12/23/2009,1.4327,1.4251,1.4367,1.4234,0.54%,1.4351,1.4599
12/22/2009,1.425,1.4283,1.4333,1.4217,-0.24%,1.4351,1.4628
12/21/2009,1.4284,1.4305,1.4374,1.4267,-0.41%,1.4352,1.4668
12/18/2009,1.4343,1.4339,1.4413,1.4259,-0.01%,1.4353,1.4708
12/17/2009,1.4345,1.4535,1.4537,1.4303,-1.32%,1.4353,1.4746
12/16/2009,1.4537,1.4535,1.459,1.4503,0.01%,1.4353,1.4789
12/15/2009,1.4536,1.4658,1.4666,1.4504,-0.82%,1.4351,1.4815
12/14/2009,1.4656,1.4625,1.4686,1.4597,0.23%,1.4349,1.4844
12/11/2009,1.4623,1.4733,1.4777,1.4585,-0.76%,1.4346,1.4864
12/10/2009,1.4735,1.4726,1.4762,1.4685,0.05%,1.4343,1.489
12/09/2009,1.4727,1.4706,1.4785,1.467,0.19%,1.4339,1.4906
12/08/2009,1.4699,1.4821,1.4867,1.468,-0.81%,1.4336,1.4925
12/07/2009,1.4819,1.4853,1.4905,1.4756,-0.22%,1.4332,1.4949
12/04/2009,1.4851,1.505,1.5091,1.4819,-1.45%,1.4327,1.4962
12/03/2009,1.507,1.5044,1.5143,1.5042,0.16%,1.4322,1.4974
12/02/2009,1.5046,1.5084,1.5111,1.5031,-0.28%,1.4314,1.4964
12/01/2009,1.5088,1.5006,1.5118,1.497,0.53%,1.4307,1.4955
11/30/2009,1.5009,1.5011,1.5085,1.4964,0.28%,1.4299,1.4941
11/27/2009,1.4967,1.5021,1.5024,1.4828,-0.31%,1.4292,1.4934
11/26/2009,1.5013,1.5132,1.5143,1.4958,-0.84%,1.4285,1.493
11/25/2009,1.514,1.496,1.5145,1.4954,1.20%,1.4278,1.4922
11/24/2009,1.4961,1.4965,1.499,1.4888,-0.03%,1.4269,1.4899
11/23/2009,1.4966,1.4859,1.5002,1.4832,0.71%,1.4262,1.4892
11/20/2009,1.4861,1.4924,1.4937,1.4798,-0.38%,1.4255,1.4885
11/19/2009,1.4918,1.4962,1.4966,1.484,-0.31%,1.4249,1.4887
11/18/2009,1.4965,1.4875,1.4991,1.4857,0.66%,1.4242,1.4884
11/17/2009,1.4867,1.4971,1.5,1.4806,-0.71%,1.4235,1.4875
11/16/2009,1.4973,1.4924,1.5017,1.488,0.38%,1.4229,1.4876
11/13/2009,1.4917,1.4848,1.4939,1.4826,0.50%,1.4221,1.4866
11/12/2009,1.4843,1.498,1.5017,1.482,-0.93%,1.4214,1.486
11/11/2009,1.4983,1.4985,1.505,1.4953,0.00%,1.4208,1.4862
11/10/2009,1.4983,1.4996,1.5021,1.4937,-0.07%,1.42,1.485
11/09/2009,1.4994,1.4884,1.5021,1.4851,0.98%,1.4192,1.4836
11/06/2009,1.4849,1.4869,1.4915,1.4813,-0.22%,1.4184,1.4819
11/05/2009,1.4881,1.4871,1.4918,1.4808,0.02%,1.4177,1.4816
11/04/2009,1.4878,1.4731,1.4909,1.4701,1.11%,1.417,1.4809
11/03/2009,1.4715,1.4772,1.4811,1.4624,-0.37%,1.4163,1.4801
11/02/2009,1.4769,1.4713,1.4846,1.4684,0.35%,1.4158,1.4811
10/30/2009,1.4718,1.4835,1.4861,1.4704,-0.78%,1.4152,1.4815
10/29/2009,1.4834,1.4714,1.4859,1.4682,0.83%,1.4146,1.4825
10/28/2009,1.4712,1.4813,1.4843,1.4692,-0.66%,1.4139,1.4824
10/27/2009,1.4809,1.4862,1.4928,1.477,-0.41%,1.4133,1.4836
10/26/2009,1.487,1.5,1.5063,1.4844,-0.89%,1.4126,1.4839
10/23/2009,1.5003,1.5024,1.5063,1.4987,-0.13%,1.4119,1.4836
10/22/2009,1.5023,1.5,1.504,1.4943,0.09%,1.411,1.4818
10/21/2009,1.501,1.4934,1.5048,1.4888,0.48%,1.4101,1.4796
10/20/2009,1.4939,1.4973,1.4994,1.4882,-0.17%,1.4092,1.4774
10/19/2009,1.4964,1.4893,1.4979,1.4829,0.39%,1.4083,1.4757
10/16/2009,1.4906,1.4945,1.497,1.4848,-0.26%,1.4074,1.4735
10/15/2009,1.4945,1.4935,1.4968,1.4842,0.13%,1.4066,1.4717
10/14/2009,1.4926,1.4854,1.4948,1.4839,0.45%,1.4057,1.4693
10/13/2009,1.4859,1.4781,1.4878,1.476,0.58%,1.4048,1.4668
10/12/2009,1.4773,1.4724,1.4815,1.4678,0.29%,1.404,1.4648
10/09/2009,1.473,1.4794,1.4798,1.4675,-0.41%,1.4033,1.4635
10/08/2009,1.479,1.4688,1.4817,1.468,0.69%,1.4026,1.4625
10/07/2009,1.4688,1.4718,1.4739,1.4652,-0.20%,1.4018,1.4608
10/06/2009,1.4718,1.4648,1.4766,1.4646,0.46%,1.4011,1.4599
10/05/2009,1.465,1.4592,1.4671,1.4581,0.54%,1.4004,1.4587
10/02/2009,1.4572,1.4534,1.465,1.4482,0.27%,1.3998,1.458
10/01/2009,1.4533,1.4638,1.467,1.4518,-0.70%,1.3992,1.4581
09/30/2009,1.4636,1.4583,1.4674,1.4575,0.35%,1.3987,1.4586
09/29/2009,1.4585,1.4619,1.4646,1.4526,-0.25%,1.398,1.458
09/28/2009,1.4621,1.4699,1.4722,1.456,-0.46%,1.3974,1.458
09/25/2009,1.4688,1.4664,1.4726,1.4614,0.18%,1.3968,1.4576
09/24/2009,1.4661,1.471,1.4806,1.4628,-0.48%,1.396,1.4564
09/23/2009,1.4731,1.479,1.4844,1.4725,-0.40%,1.3953,1.4554
09/22/2009,1.479,1.4679,1.4825,1.4677,0.78%,1.3945,1.4535
09/21/2009,1.4675,1.4689,1.4714,1.4607,-0.24%,1.3937,1.4508
09/18/2009,1.471,1.4744,1.4747,1.4648,-0.20%,1.393,1.4491
09/17/2009,1.4739,1.4707,1.4768,1.4686,0.18%,1.3922,1.4467
09/16/2009,1.4712,1.4658,1.4738,1.4642,0.35%,1.3914,1.4439
09/15/2009,1.4661,1.4629,1.4688,1.4561,0.25%,1.3906,1.441
09/14/2009,1.4624,1.4596,1.4653,1.4515,0.37%,1.3898,1.4384
09/11/2009,1.457,1.4577,1.4637,1.4555,-0.06%,1.3891,1.4358
09/10/2009,1.4579,1.4571,1.4615,1.4501,0.12%,1.3884,1.4336
09/09/2009,1.4561,1.4488,1.4602,1.4465,0.52%,1.3877,1.4311
09/08/2009,1.4485,1.4335,1.4538,1.4329,1.05%,1.387,1.4284
09/07/2009,1.4335,1.431,1.4362,1.4301,0.29%,1.3864,1.4263
09/04/2009,1.4293,1.426,1.433,1.4191,0.27%,1.3859,1.4255
09/03/2009,1.4254,1.4265,1.435,1.4236,-0.07%,1.3855,1.4251
09/02/2009,1.4264,1.4217,1.4296,1.4191,0.30%,1.3851,1.4251
09/01/2009,1.4221,1.4332,1.4379,1.4177,-0.77%,1.3846,1.425
08/31/2009,1.4331,1.4306,1.4369,1.4255,0.22%,1.3843,1.4253
08/28/2009,1.4299,1.4346,1.4391,1.4282,-0.36%,1.3838,1.4245
08/27/2009,1.4351,1.4244,1.4405,1.4218,0.71%,1.3833,1.4239
08/26/2009,1.425,1.4303,1.4351,1.4206,-0.34%,1.3828,1.4227
08/25/2009,1.4298,1.4299,1.4364,1.4254,-0.03%,1.3824,1.4225
08/24/2009,1.4303,1.4344,1.4362,1.4281,-0.14%,1.3819,1.4217
08/21/2009,1.4323,1.4249,1.4378,1.421,0.51%,1.3814,1.4208
08/20/2009,1.425,1.4234,1.4278,1.4201,0.10%,1.3809,1.4196
08/19/2009,1.4236,1.4133,1.4269,1.4083,0.73%,1.3805,1.419
08/18/2009,1.4133,1.4074,1.4156,1.4067,0.39%,1.38,1.4185
08/17/2009,1.4078,1.4186,1.4194,1.4045,-0.89%,1.3797,1.4191
08/14/2009,1.4205,1.4283,1.4309,1.4161,-0.59%,1.3794,1.4203
08/13/2009,1.4289,1.4204,1.433,1.4202,0.61%,1.379,1.4202
08/12/2009,1.4203,1.4148,1.4248,1.4084,0.40%,1.3785,1.4193
08/11/2009,1.4146,1.4146,1.4186,1.411,0.00%,1.3781,1.4192
08/10/2009,1.4146,1.4175,1.4219,1.4103,-0.30%,1.3777,1.4197
08/07/2009,1.4188,1.4356,1.4417,1.4155,-1.12%,1.3773,1.4203
08/06/2009,1.4348,1.4416,1.4433,1.4329,-0.44%,1.3769,1.4204
08/05/2009,1.4412,1.4394,1.4449,1.4357,0.08%,1.3763,1.4189
08/04/2009,1.44,1.4417,1.4434,1.4367,-0.12%,1.3757,1.4166
08/03/2009,1.4418,1.4268,1.4447,1.4206,1.18%,1.375,1.4141
07/31/2009,1.425,1.4067,1.4282,1.4065,1.25%,1.3744,1.4112
07/30/2009,1.4074,1.4036,1.4097,1.4007,0.26%,1.3739,1.4097
07/29/2009,1.4037,1.4174,1.4197,1.4007,-0.99%,1.3735,1.41
07/28/2009,1.4177,1.4242,1.4303,1.4127,-0.48%,1.3732,1.4106
07/27/2009,1.4245,1.4226,1.4301,1.4171,0.28%,1.3728,1.4099
